ID,name,link
481,Lead leg inside low kick,https://www.youtube.com/embed/rZL6Fvuu91o?si=hi4yQOUmMuboc1bl
482,Outside low kick,https://www.youtube.com/embed/itZFTfyXCKA?si=AhAdW_i87foHtOmQ
483,Lead leg push kick,https://www.youtube.com/embed/xrvT7hEB6Eg?si=0f5_fbSK3dwCESev
484,Back leg push kick,https://www.youtube.com/embed/JL6Syg7mSZc?si=SesFq950J-GAUad2
485,Lead Leg Roundhouse Kick to the head,https://www.youtube.com/embed/XH3ODgJFRS0?si=iFkPL9E0zcuW-t5w
486,Back Leg Roundhouse kick to the head,https://www.youtube.com/embed/nAeRs9quqMg?si=AwNlKfrccO3JZsaT
487,Lead leg side kick,https://www.youtube.com/embed/KdiUNjRW-jg?si=8_eAjGLnl18VHvVW
488,Spinning back kick,https://www.youtube.com/embed/6e5CT04FCuQ?si=N4IJGud5qxQ_xYEl
489,Spinning back kick,https://www.youtube.com/embed/6e5CT04FCuQ?si=XmMlmTP063GAUtl5
490,Back leg Roundhouse kick to the body,https://www.youtube.com/embed/U744QcZzxnE?si=bB2CcVvNwBBjQHyU
491,Fake jab to double leg takedown,https://www.youtube.com/embed/m1yCOz9izOY?si=WJlURrtqHunyccJ_
492,Fake jab to single leg finish,https://www.youtube.com/embed/FcftZhWDhnQ?si=aJsoUUwIQw_mnV2f
493,Over-Under clinch to shoulder throw into judo side control,https://www.youtube.com/embed/jvE8UFPcaVo?si=I3gWk-v1VinjvogD
494,Over-Under clinch to fireman's carry,https://www.youtube.com/embed/fhpf2DzbVi0?si=u-gKeESZ3oB5pc2F
495,Over-Under clinch to Kubi-Nage Hip Throw,https://www.youtube.com/embed/o-H_WEI0EOM?si=0gzOVkXb33RT2MP1
496,Closed MMA Guard,https://www.youtube.com/embed/8W7E_-iRbek?si=LnvbvVmPA1JMd1pn
497,Side Control Position,https://www.youtube.com/embed/9dvzahVRH1E?si=xOlcaHiijZCe383n
498,Mount,https://www.youtube.com/embed/RoIH2anLnio?si=AswEtVERekd--Ytr
499,Back Mount,https://www.youtube.com/embed/gdkxpCAgdpk?si=l8MU4skKZdG0SiGG
500,butterfly guard,https://www.youtube.com/embed/rbjA3CpKK_U?si=AMrJurtxi2nMUxuf
501,half guard,https://www.youtube.com/embed/_asVCAqRf70?si=5jfaJRPqMnm_5F_z
502,mount to arm bar,https://www.youtube.com/embed/-LurckId77Q?si=zR4r20AOWI7OVsS4
503,mount to arm bar,https://www.youtube.com/embed/-LurckId77Q?si=Iz9vazyavIQ-UJ1t
504,side control to americana,https://www.youtube.com/embed/3grnUgqJag4?si=DoBFqHphAnkYr_aU
505,side control to americana,https://www.youtube.com/embed/3grnUgqJag4?si=tnuQ7I4RwTK-F2PM
506,triangle chocke from full guard,https://www.youtube.com/embed/D7eyeI_rn3c?si=0Fbzh5cB3FkLHE5r
507,arm bar from guard,https://www.youtube.com/embed/7d3qeldUFH8?si=zTpTNhUJMcUyzS2h
508,heel hook from inside ur opponent's guard,https://www.youtube.com/embed/oyt-hXO9nI4?si=fD8OGDirWO6ykr6z
509,Left jab+ fight stance,https://www.youtube.com/embed/Z2KBHrgeX6o?si=5UDysshIbVuvJQbb
510,Right straight cross,https://www.youtube.com/embed/LlhY7EkAt_w?si=uAFE9EVZdjtkq3zH
511,Left lead hook,https://www.youtube.com/embed/lhyp4Bv5Kww?si=VwdHGqHEKaF14uYk
512,Left lead hook,https://www.youtube.com/embed/lhyp4Bv5Kww?si=4yFurLTcWMF-gX3H
513,Right Hook,https://www.youtube.com/embed/mqwkCVq46Cw?si=t8_L7M0KDiL3aX3n
514,Left Lead Uppercut,https://www.youtube.com/embed/bvO_0P_FGbU?si=LuvBL3ERrUULovKg
515,Right Uppercut,https://www.youtube.com/embed/3OaWTlad5xY?si=xxwW5EQgfSMLL2nC
516,Left lead hook to the body/liver,https://www.youtube.com/embed/5N7ehaNGfOs?si=z634v_AuAgfZfCi9
517,Right Superman punch,https://www.youtube.com/embed/WveOFFz-gaY?si=ZbnCUW3MyEQBEz1r
518,Right Hook to the body,https://www.youtube.com/embed/Tblz7TWpznY?si=ZQBN1vmcMdUcrjr1
519,Left Ellbow,https://www.youtube.com/embed/gX0jgKBG8n4?si=hJ1pDeGpCJO5VjPB
520,Right Ellbow,https://www.youtube.com/embed/VK9Ja7yszXU?si=J0Ta7v2OUU9oyITc
521,Knee strikes,https://www.youtube.com/embed/GM_uvRZy6Sk?si=SQL25W5DVqF7DDqT
522,knee strikes from Muay Thai Plum clinch,https://www.youtube.com/embed/OhjpAvUEZ3Y?si=usNJNHMXTaQ7a28J
523,lower back twists,https://www.youtube.com/embed/08YZdd3jfeA?si=NEYBgaIlt599ZwsX
524,Hip escape drill,https://www.youtube.com/embed/vwToNgRAf74?si=Oi_GxWXqL8TwxF33
525,Sit-out drill,https://www.youtube.com/embed/fZNaBkRwF_Q?si=i6xCX4Mcb4W_sXlD
526,Sit-out drill,https://www.youtube.com/embed/fZNaBkRwF_Q?si=uB6sacM40342awN-
527,pummel drill,https://www.youtube.com/embed/HUoDfpV7Nks?si=MWPJ2vs0uALvxFVr
528,Torreando guard pass drill,https://www.youtube.com/embed/h94B442U1OM?si=fs3dhh_UGyFuhlkB
529,Torreando guard pass drill,https://www.youtube.com/embed/h94B442U1OM?si=AAOjrqno7WHD9JKl
530,bridge flip guard pass drill,https://www.youtube.com/embed/xRv0WWVG7Oo?si=8E-QB6upyL86kITe
531,Half guard to back trasition drill,https://www.youtube.com/embed/8ADtQQ1YirI?si=O4pEluz2SmmmO979
532,Sprawl to double leg transition drill,https://www.youtube.com/embed/CDinhNykdWg?si=8rnaMLmk2Njc63YZ
533,Combination 5,https://www.youtube.com/embed/zJZAfvqXxZU?si=EriiGxnpO_W0oyZR
534,Combination 10,https://www.youtube.com/embed/sxJeRB8MgXw?si=CFiNxQOjTB_dRcwL
535,Combination 14,https://www.youtube.com/embed/gQZlYCct6eA?si=lx0M1L_Wav5W6Qgl
536,Fight Stance,https://www.youtube.com/embed/fxLpEDCFPUk?si=lZHmiu-sV43eL_aB
537,Footwork,https://www.youtube.com/embed/6CYCXn82ZsY?si=-QA-0Ua0HmU6ZqUr
538,Left Jab,https://www.youtube.com/embed/1q3LmA86mGE?si=xKcK6Unzqz-V5hVV
539,Right Straight Cross,https://www.youtube.com/embed/6iPjyRDZuWA?si=oqPlHTlcbPMIrhQw
540,Left Lead Hook,https://www.youtube.com/embed/TKUA692ZSpQ?si=ai9Y5Zg4Xak8k2DT
541,Right Hook,https://www.youtube.com/embed/CUVJnU1lTb4?si=raOQvChxv3I8pXqz
542,Left lead hook to the body/liver,https://www.youtube.com/embed/sFttJaZMV54?si=vZWxTKik0WASyu5r
543,Right Hook to the body,https://www.youtube.com/embed/634eOX2GApg?si=vEhg42NwBwKrVvUC
544,Left Lead Uppercut,https://www.youtube.com/embed/zs-Rgd3StPo?si=AxI2PF1YovWHlO6q
545,Right Uppercut,https://www.youtube.com/embed/fB48nzl6IcE?si=rOtCkesgNRS9_9cs
546,Body Shots,https://www.youtube.com/embed/--6qL2hmWCs?si=irt7hWriDBDGymw-
547,High Guard,https://www.youtube.com/embed/I8BA5sh7mYc?si=3NsLnRaNlbuv949j
548,Catch - Defense,https://www.youtube.com/embed/k1fuDVCRqxM?si=3ilgbEUrur55MtFk
549,Catch - Defense,https://www.youtube.com/embed/k1fuDVCRqxM?si=oeqv2p3RYwfGR56T
550,Outside Slip Right,https://www.youtube.com/embed/rY1cyhT7St8?si=ZIMkuZx6yiLnaoX5
551,Step Back - Defense,https://www.youtube.com/embed/dOWJC1F6F1o?si=Cac5IwS0D9BiLkGS
552,Duck,https://www.youtube.com/embed/to5nFlwYPkQ?si=RYEyAvCh42-Q1eI8
553,Cover - Defense,https://www.youtube.com/embed/nacRiUg0p3c?si=FGMEIO3UXrgVghm6
554,Boxing Combination 1,https://www.youtube.com/embed/tvJFvChiWso?si=S6HTFEbcEkrvpouK
555,Boxing Combination 2,https://www.youtube.com/embed/iDKm9-x7RDw?si=iudgEPIfuOeA9wiK
556,Boxing Combination 3,https://www.youtube.com/embed/0_t1gkadJgA?si=gRuz_fwtHhJABIgc
557,Boxing Combination 4,https://www.youtube.com/embed/PrX7jPmm8X8?si=JAFMtoy1btxTNpmd
558,Boxing Combination 5,https://www.youtube.com/embed/eivBPJrGC9o?si=CftqNlZj5LDuoQbu
559,Boxing Combination 6,https://www.youtube.com/embed/oDeWTXTgg-w?si=_XxyEkjGz8QkhmtN
560,Boxing Combination 7,https://www.youtube.com/embed/FurRgTyiHoc?si=I7XR0IjEYLIkyqIy
561,Boxing Combination 8,https://www.youtube.com/embed/BP84EgxTbEM?si=pbx6MG6V6nogLAGS
562,Boxing Combination 9,https://www.youtube.com/embed/XOXRQajnj2I?si=LKcugcwvj51l6YNi
563,Boxing Combination 10,https://www.youtube.com/embed/kyg8akJ0eAc?si=fnO4gd5hwOuVWDcl
564,Boxing Combination 11,https://www.youtube.com/embed/Vq3SvJh6TiY?si=uZFZ3UQ8LAcV15lO
565,Always in Movement,https://www.youtube.com/embed/kaeGGYiUpRw?si=1hKfrb5kstOID8HG
566,Always in Movement,https://www.youtube.com/embed/kaeGGYiUpRw?si=Quk1ZIZ2C-FXbI0c
567,Pivot,https://www.youtube.com/embed/Ox3Svk1966U?si=UCyr2LwuE3O-al5s
568,Keep Your Chin Down,https://www.youtube.com/embed/RTIK6gmyRmQ?si=gBLmTd8iW8oJEK1b
569,Keep Your Hands Up,https://www.youtube.com/embed/RF6GiUb5XPw?si=aa22e_yBwqnZVMYY
570,Go Backwards,https://www.youtube.com/embed/YX1YB7arxyM?si=0I2OYZQChUi1KlJh
571,Rope Skipping,https://www.youtube.com/embed/iyuSjpyBmiA?si=3QkJoV7m-JfMYMXw
572,Lift Arms Forward,https://www.youtube.com/embed/10VhQIuNOq8?si=j60y8U_vUDHgxuU_
573,Lift Arms Diagonally,https://www.youtube.com/embed/c2FuvgbuQhE?si=AfpbMjDxWI2prQ56
574,Lift Arms Diagonally,https://www.youtube.com/embed/c2FuvgbuQhE?si=uCHOE81XUSsaYhjC
575,Lift Arms Diagonally,https://www.youtube.com/embed/c2FuvgbuQhE?si=U-sPDhOy_wtToVNS
576,Skipping,https://www.youtube.com/embed/U-ZgZ1p9FNA?si=i9hCXsi6r3-zvTzi
577,Shadow Boxing,https://www.youtube.com/embed/-TPvKi31R0M?si=x4z2U8DKHGPTV2eJ
578,Forarm Rotation,https://www.youtube.com/embed/OhUgsESa1rk?si=H_HgQ-9mo66Tp6uV
579,Fast Combinations,https://www.youtube.com/embed/IYiTtNR6eRY?si=v-4GWLdz2N41ZEm0
580,Fast Combinations,https://www.youtube.com/embed/IYiTtNR6eRY?si=rP3dVu-FSNrjWyAf
581,Floyd BW,https://www.youtube.com/embed/1Xr03JpzWoI?si=KPOUghx-94x5gi6-
582,HENRY BW,https://www.youtube.com/embed/vCmQqyhPYRM?si=glpcvduP-Hu4RnoO
583,ALL IN ONE SPN,https://www.youtube.com/embed/gTLY4gcLflQ?si=yl9YytaZMKKkVNKr
584,Bounce and Fly,https://www.youtube.com/embed/b3LL6YKXDlU?si=uize04DOS2EKcmbL
585,Bounce and Fly,https://www.youtube.com/embed/b3LL6YKXDlU?si=7WT4ImsiwkWtrVJo
586,Bouncing Arm Raise,https://www.youtube.com/embed/Rdmw1MgZcLk?si=VX2qW5prC-ihWDI7
587,Bouncing Praise Squats,https://www.youtube.com/embed/wBP-YKMAfes?si=lZ1VJyUjJRB7QMXo
588,Bouncing Cross Jumps,https://www.youtube.com/embed/lqXDgs3Q2_0?si=WZm1weVqV2gUvQd6
589,Bouncing Diamond Push-ups,https://www.youtube.com/embed/K_Ne4w2mPqI?si=EZsjkiZhm7s1ZXFG
590,Bouncing Jacks,https://www.youtube.com/embed/VlhTo1DBRI8?si=4E40ArUKSuwsTQZJ
591,Bouncing Jacks,https://www.youtube.com/embed/VlhTo1DBRI8?si=fHrMUdyMi_FkmFEQ
592,Bouncing Knee Taps Left,https://www.youtube.com/embed/H2ZjIoijDcA?si=aZqaKVXXvtj9A5fn
593,Bouncing Knee Taps Right,https://www.youtube.com/embed/tBhx_4T_cC4?si=GTTvtk8CcKOLKr4g
594,Bouncing Squats,https://www.youtube.com/embed/sY_VEPuBHKo?si=cJC9Z-Xvhpu7fT1B
595,Inside Outside Bounce,https://www.youtube.com/embed/RHRf34Tn7YI?si=PPlHMdkG2qs4zT8l
596,Bouncing Push-ups,https://www.youtube.com/embed/mWwW8dCdpYo?si=ybZqvxZMI7giGkSc
597,Trampoline Quick Feet Squats,https://www.youtube.com/embed/BZwuRWBO1dM?si=leMjpsVR84FvMFOm
598,Trampoline Side Jumps,https://www.youtube.com/embed/FBW1ch2bVOc?si=XgcBB_zgkp1qzaWO
599,Trampoline Knee Tuck Crunches,https://www.youtube.com/embed/G1yplI2ZFiI?si=o4LECogb2QKzOFvz
600,Trampoline Low Plank,https://www.youtube.com/embed/fMJvciEjj0o?si=70TZzbUedhzM1ISh
601,Trampoline Spiderman Low Plank,https://www.youtube.com/embed/V3KSOc-UOsE?si=MxMGUzMKRWgTj3vI
602,Trampoline Spiderman Low Plank,https://www.youtube.com/embed/V3KSOc-UOsE?si=FN2GO9HkTlAnKEZW
603,Trampoline Sprints,https://www.youtube.com/embed/NJEnJ7QtjnY?si=rcW_oJtgPU1dzUO8
604,Trampoline Squat Jumps,https://www.youtube.com/embed/MkE6TJ0FR1Q?si=5icQ1NTy4kgKYLZk
605,Trampoline Squats,https://www.youtube.com/embed/1V9mZfP3Evo?si=v0erP1T4plfrG0eC
606,Trampoline Turnaround left,https://www.youtube.com/embed/dcox3v13P2g?si=4lKmizckesqV21fJ
607,Trampoline Turnaround right,https://www.youtube.com/embed/x6Au9Qin1oc?si=f2eVbwlsH5YWufuw
608,Trampoline Turnaround right,https://www.youtube.com/embed/x6Au9Qin1oc?si=29T-n-O5c6GMZHBZ
609,Trampoline Walking,https://www.youtube.com/embed/PSb3ywz5YKo?si=9mSr3n3m01BpMUMI
610,Trampoline Twist Jumps,https://www.youtube.com/embed/UBB0JoHLlV8?si=RbtUmDUV_-xz5hpn
611,High Side Knees Combo,https://www.youtube.com/embed/oJ8ZYSL9TSY?si=91sUwZFjlchylKYe
612,Quick Feet 180 Jump Squats,https://www.youtube.com/embed/fyEU2TmxfMg?si=kBaqvO46z01D_iix
613,Quick Feet 180 Jump Squats,https://www.youtube.com/embed/fyEU2TmxfMg?si=PCj8DsbZu4dq8kKf
614,Jump Squats,https://www.youtube.com/embed/VhQtQZ8vwmE?si=3kzglAnduGVY8yHs
615,Jump Squats,https://www.youtube.com/embed/VhQtQZ8vwmE?si=SZG0cL5jwBY2RCvR
616,Explosive Jump Lunges,https://www.youtube.com/embed/sKaYlXxtrTw?si=i1K17wKDaYx1Kx0O
617,Lunges,https://www.youtube.com/embed/xmsz_2dvY28?si=jTl9mI14fsBImmcQ
618,High Plank Side Steps,https://www.youtube.com/embed/B9-xYAVnZrg?si=MP04WhL8hemQ_qgr
619,Side Star High Plank Left,https://www.youtube.com/embed/hMN2-0eiC4Q?si=Csi_0az21mUpEuJ7
620,Side Star High Plank Left,https://www.youtube.com/embed/hMN2-0eiC4Q?si=WPaZnNe1Kn8-A6DG
621,Low Plank Walking,https://www.youtube.com/embed/JE0bSL8HTaU?si=jk6iyPbhxAiPlsoP
622,Low Side Plank Left,https://www.youtube.com/embed/8Oh23kwYr24?si=0fTfHP64THqIPxpN
623,Skipping Tuck Jump Burpees,https://www.youtube.com/embed/Arg0lIalcDU?si=Z7bgfm8K1Nvi3YbU
624,Tuck Jump Push-up Burpees,https://www.youtube.com/embed/YxPLGgwmqac?si=dcnyO559lv1eBm8N
625,Quick Feet Squat Tuck Jump Sprawls,https://www.youtube.com/embed/bsPDNr3upqI?si=8hEPJjqhtMNXO37a
626,Spiderman Walk,https://www.youtube.com/embed/nTrtr46UMuM?si=GU3cYgQ37m0_nmgT
627,Mountain Runners,https://www.youtube.com/embed/mYX-NSG2CaQ?si=VHyoMqkbKeAPPE9M
628,Hands Touchdown,https://www.youtube.com/embed/zOXIjF36rhk?si=CDqyhObltgH_eIse
629,Hip Extender Left,https://www.youtube.com/embed/BRtIt-R3byc?si=FMnW_uQKTk6awLw3
630,Hip Extender Right,https://www.youtube.com/embed/IfUZ1kzpHA8?si=d0ARnxht0Wbv_H7a
631,Bars Knee Hold,https://www.youtube.com/embed/-mc6HYBsKdE?si=dwBFjzes7ZCrOBxF
632,Stepups L,https://www.youtube.com/embed/Z3ZqbvNorsE?si=DfHNkB7iBncveR76
633,Stepups R,https://www.youtube.com/embed/GnVDC4AO3zU?si=OZj8XWS57Ud1pBa2
634,Crossack Squats,https://www.youtube.com/embed/YXzNxqdOiNk?si=mOsPMjByHXkVEX9I
635,Easy Squats,https://www.youtube.com/embed/YXzNxqdOiNk?si=mOsPMjByHXkVEX9I
636,Crunches,https://www.youtube.com/embed/BwEWcLjrYdE
